suburb,postcode,latitude,longitude,isNewDevelopment,bathrooms,bedrooms,carspaces,propertyTypes,status,channel,price_per_week,time_to_nearest_train_station(min),distance_to_nearest_train_station(km),distance_to_nearest_school(km),time_to_nearest_school(min)
Glen Waverley,3150,-37.8835367,145.168418,False,1,3,1,house,live,residential,595.0,2.64,1.01,0.96,2.36
Mickleham,3064,-37.5349182,144.8588556,False,2,4,2,house,live,residential,899.0,13.93,10.37,5.32,5.99
Ararat,3377,-37.2878605,142.9312336,False,1,3,1,house,live,residential,390.0,2.8,1.23,1.16,2.44
Eumemmerring,3177,-37.9968412,145.2499789,False,1,2,1,apartmentUnitFlat,live,residential,420.0,6.2,3.97,1.16,1.48
South Yarra,3141,-37.8370156,144.9826468,False,1,2,0,apartmentUnitFlat,live,residential,500.0,2.49,1.04,0.83,1.64
Bell Park,3215,-38.1095443,144.3341954,False,1,2,1,house,live,residential,320.0,6.1,3.58,0.4,0.76
Reservoir,3073,-37.7154786,145.0209977,False,2,3,3,townhouse,live,residential,670.0,4.09,2.09,0.71,1.79
Elwood,3184,-37.8821426,144.9834329,False,1,1,0,apartmentUnitFlat,live,residential,420.0,3.64,1.6,0.16,0.21
Flemington,3031,-37.783415,144.923442,False,1,2,1,apartmentUnitFlat,live,residential,370.0,2.22,1.03,1.24,2.41
Macleod,3085,-37.7196534,145.0847507,False,2,3,2,house,live,residential,799.0,3.11,1.29,1.7,3.47
Richmond,3121,-37.8140553,144.9922347,False,1,1,1,apartmentUnitFlat,live,residential,425.0,0.76,0.32,0.35,0.71
Bellfield,3081,-37.7512108,145.0421673,False,1,4,2,house,live,residential,650.0,4.55,2.51,1.15,1.72
Geelong,3220,-38.1405619,144.3555334,False,2,2,1,apartmentUnitFlat,live,residential,620.0,1.78,0.61,1.47,3.58
St Kilda East,3183,-37.8642802,144.9952514,False,1,2,0,house,live,residential,600.0,3.19,0.93,0.67,1.49
Hawthorn,3122,-37.8226005,145.0353696,False,1,1,0,apartmentUnitFlat,live,residential,320.0,1.11,0.44,0.27,0.57
Spotswood,3015,-37.8291762,144.879017,False,2,3,2,townhouse,live,residential,850.0,1.29,0.75,0.15,0.44
South Yarra,3141,-37.8367668,145.0013789,False,1,1,1,apartmentUnitFlat,live,residential,425.0,3.43,1.19,0.94,2.91
Maribyrnong,3032,-37.7635668,144.8865668,False,3,3,2,house,live,residential,840.0,8.29,4.08,0.72,2.72
Kalkallo,3064,-37.52208400000001,144.9582527,False,2,3,1,townhouse,live,residential,470.0,6.01,3.57,1.34,2.0
Cheltenham,3192,-37.961258,145.0755505,False,1,3,3,house,live,residential,595.0,5.76,2.59,0.51,1.14
Newcomb,3219,-38.1632245,144.3972674,False,1,3,2,house,live,residential,430.0,7.58,4.59,0.47,1.04
Truganina,3029,-37.8504472,144.7427812,False,2,4,2,house,live,residential,590.0,4.47,2.98,1.55,3.62
St Kilda,3182,-37.8706748,144.9811149,False,1,1,1,apartmentUnitFlat,live,residential,490.0,4.07,1.6,0.4,1.61
Berwick,3806,-38.0414664,145.3285322,False,2,3,1,house,live,residential,600.0,7.82,3.6,1.29,3.68
Belmont,3216,-38.1776312,144.3420559,False,1,3,1,house,live,residential,460.0,5.55,3.07,0.23,0.92
Truganina,3029,-37.7600341,144.6788712,False,2,4,1,house,live,residential,480.0,7.64,6.13,4.56,7.07
Point Cook,3030,-37.8958894,144.7183066,False,2,4,2,house,live,residential,900.0,9.25,5.01,0.8,1.91
Box Hill,3128,-37.8174571,145.1167021,False,2,2,1,apartmentUnitFlat,live,residential,670.0,2.74,1.14,1.22,2.81
South Melbourne,3205,-37.8308759,144.9686394,False,2,3,1,apartmentUnitFlat,live,residential,830.0,3.56,1.63,0.62,2.24
Hughesdale,3166,-37.891548,145.082694,False,1,2,2,townhouse,live,residential,625.0,2.22,0.96,0.58,1.41
South Yarra,3141,-37.844869,144.9967423,False,2,2,1,apartmentUnitFlat,live,residential,750.0,3.66,1.45,1.56,3.37
Werribee,3030,-37.9081682,144.6561205,False,1,2,1,house,live,residential,400.0,4.54,1.92,0.27,1.08
Seaford,3198,-38.0907214,145.1258364,False,3,4,2,townhouse,live,residential,795.0,4.13,2.15,1.51,5.01
Melbourne,3000,-37.809615,144.9623021,False,1,2,0,apartmentUnitFlat,live,residential,850.0,2.38,0.71,0.92,2.87
Burwood,3125,-37.84590439999999,145.1222086,False,2,4,2,townhouse,live,residential,780.0,6.24,3.87,2.07,2.63
Morwell,3840,-38.2349237,146.3874803,False,2,4,2,house,live,residential,480.0,2.19,0.99,2.43,3.78
Shepparton,3630,-36.3733748,145.3986993,False,1,2,1,apartmentUnitFlat,live,residential,500.0,4.24,2.19,0.72,1.24
Werribee,3030,-37.8812037,144.6749475,False,2,3,2,house,live,residential,430.0,7.75,3.86,2.36,5.06
Dingley Village,3172,-37.9857569,145.1188209,False,2,3,2,villa,live,residential,680.0,9.04,5.19,0.66,2.5
Seaford,3198,-38.0907214,145.1258364,False,3,5,2,townhouse,live,residential,995.0,4.13,2.15,1.51,5.01
Melbourne,3000,-37.8082052,144.9589035,False,1,2,0,apartmentUnitFlat,live,residential,590.0,1.98,0.9,0.83,1.99
Melbourne,3000,-37.8110521,144.9597639,False,1,2,0,apartmentUnitFlat,live,residential,680.0,1.23,0.46,0.67,1.72
Kialla,3631,-36.416745,145.4019054,False,2,4,2,house,live,residential,550.0,8.01,5.16,2.85,4.71
Box Hill,3128,-37.8143372,145.1251368,False,1,2,1,apartmentUnitFlat,live,residential,540.0,3.62,1.72,1.19,2.16
Horsham,3400,-36.72026779999999,142.1897607,False,2,3,4,house,live,residential,420.0,77.53,96.34,1.26,3.01
Officer,3809,-38.0644976,145.398739,False,2,4,2,house,live,residential,600.0,4.34,1.84,1.66,4.66
Watsonia North,3087,-37.7014747,145.0889894,False,1,3,2,house,live,residential,500.0,3.05,1.45,0.65,2.29
Riddells Creek,3431,-37.4579745,144.6821122,False,2,3,1,apartmentUnitFlat,live,residential,520.0,1.81,1.15,0.44,0.65
Armadale,3143,-37.861375,145.0271405,False,1,1,1,apartmentUnitFlat,live,residential,440.0,1.57,0.7,0.68,2.47
Camberwell,3124,-37.8447102,145.0570911,False,1,2,1,apartmentUnitFlat,live,residential,490.0,3.51,1.65,0.89,1.57
St Kilda,3182,-37.8563777,144.9847196,False,2,3,1,apartmentUnitFlat,live,residential,850.0,3.33,1.03,0.73,2.14
St Kilda,3182,-37.8563777,144.9847196,False,2,3,1,apartmentUnitFlat,live,residential,850.0,3.33,1.03,0.73,2.14
Capel Sound,3940,-38.3645114,144.8785476,False,1,2,1,apartmentUnitFlat,live,residential,400.0,31.01,32.06,1.18,1.87
East Bairnsdale,3875,-37.82988,147.65588,False,2,4,2,house,live,residential,500.0,7.03,3.5,4.03,7.61
Berwick,3806,-38.0168101,145.3318905,False,2,3,2,house,live,residential,580.0,7.86,4.37,0.97,1.67
Coburg,3058,-37.73411979999999,144.9644551,False,1,4,1,house,live,residential,750.0,0.5,0.16,0.4,0.84
Mount Helen,3350,-37.6205506,143.8779736,False,2,4,2,house,live,residential,600.0,12.6,8.12,1.39,1.9
Deanside,3336,-37.72286830000001,144.7102728,False,2,4,2,house,live,residential,575.0,10.54,7.19,2.57,3.42
Anglesea,3230,-38.4082888,144.1796893,False,1,3,1,house,live,residential,500.0,34.01,29.09,2.02,7.72
Armadale,3143,-37.855111,145.0164435,False,1,1,1,apartmentUnitFlat,live,residential,410.0,1.06,0.34,0.88,1.52
Kew,3101,-37.79673,145.039108,False,1,3,1,apartmentUnitFlat,live,residential,650.0,7.5,3.37,1.09,2.18
Southbank,3006,-37.8297229,144.9681757,False,2,2,1,apartmentUnitFlat,live,residential,720.0,3.0,1.52,0.51,1.62
Brunswick West,3055,-37.7585213,144.9386181,False,1,2,1,apartmentUnitFlat,live,residential,560.0,6.92,3.89,3.64,6.77
Melbourne,3000,-37.8139559,144.9556588,False,2,2,0,apartmentUnitFlat,live,residential,900.0,1.0,0.43,0.44,1.18
Beaumaris,3193,-37.984853,145.0460431,False,3,6,2,house,live,residential,1450.0,4.61,2.49,0.76,2.44
Sunshine,3020,-37.7700042,144.8342826,False,1,3,1,house,live,residential,450.0,5.14,2.44,0.2,0.66
Nathalia,3638,-36.0540583,145.207062,False,1,3,6,house,live,residential,390.0,43.06,57.15,0.77,2.37
Frankston,3199,-38.1550118,145.1406021,False,3,9,4,studio,live,residential,299.0,1.11,0.41,1.41,2.68
Capel Sound,3940,-38.3735299,144.8856218,False,1,3,1,house,live,residential,530.0,29.02,30.64,0.25,0.99
Sale,3850,-38.1021117,147.0676973,False,1,2,1,apartmentUnitFlat,live,residential,370.0,4.87,1.83,0.92,1.75
Rowville,3178,-37.9193916,145.2319361,False,2,4,4,house,live,residential,880.0,15.51,10.51,1.04,4.17
Brunswick East,3057,-37.7746422,144.9785947,False,2,2,1,apartmentUnitFlat,live,residential,650.0,5.56,1.94,0.57,1.4
Bacchus Marsh,3340,-37.6555623,144.4488218,False,1,3,1,apartmentUnitFlat,live,residential,450.0,8.75,4.47,1.25,2.04
St Kilda,3182,-37.8627862,144.9805579,False,1,1,1,studio,live,residential,375.0,3.9,1.58,0.72,1.67
Melbourne,3000,-37.8106739,144.960936,False,1,2,0,apartmentUnitFlat,live,residential,690.0,1.37,0.52,0.73,1.86
Altona North,3025,-37.8285683,144.8529465,False,1,2,2,house,live,residential,500.0,6.69,4.54,1.17,2.27
Southbank,3006,-37.8257169,144.9597894,False,1,1,0,apartmentUnitFlat,live,residential,540.0,3.96,1.69,1.47,2.61
Melbourne,3000,-37.8129971,144.9631733,False,1,1,0,apartmentUnitFlat,live,residential,425.0,2.28,0.93,0.84,2.12
Caulfield North,3161,-37.8651386,145.0197864,False,1,2,1,townhouse,live,residential,620.0,2.89,1.08,1.38,2.84
Melbourne,3000,-37.8084101,144.9607759,False,1,2,0,apartmentUnitFlat,live,residential,675.0,1.65,0.76,0.91,2.09
West Melbourne,3003,-37.8123599,144.9532465,False,1,3,1,apartmentUnitFlat,live,residential,1200.0,1.38,0.49,0.23,0.68
Warrnambool,3280,-38.364072,142.5138891,False,2,4,2,house,live,residential,700.0,8.97,5.82,2.72,4.06
Cheltenham,3192,-37.9599664,145.0525064,False,2,2,1,apartmentUnitFlat,live,residential,615.0,2.64,0.69,1.46,4.78
Melton South,3338,-37.7141546,144.5734683,False,2,3,2,house,live,residential,430.0,3.13,1.64,0.68,1.03
Abbotsford,3067,-37.8111097,145.0079481,False,1,1,1,apartmentUnitFlat,live,residential,525.0,2.64,1.44,0.49,1.39
Daylesford,3460,-37.3341871,144.1461804,False,2,3,1,house,live,residential,585.0,25.63,29.21,1.31,2.6
Truganina,3029,-37.8406248,144.7244824,False,2,4,2,house,live,residential,550.0,5.89,3.29,0.63,1.52
Strathtulloh,3338,-37.7312356,144.6111865,False,2,4,2,house,live,residential,460.0,8.91,7.49,3.46,7.08
Caulfield North,3161,-37.8742551,145.0357228,False,1,1,1,apartmentUnitFlat,live,residential,520.0,1.87,0.76,0.18,0.27
Highton,3216,-38.16214009999999,144.3076326,False,2,4,2,house,live,residential,695.0,9.5,6.42,1.59,2.82
Sale,3850,-38.1077196,147.0772987,False,1,2,1,apartmentUnitFlat,live,residential,380.0,6.06,2.81,0.78,1.16
Altona North,3025,-37.8335908,144.8517879,False,1,2,1,apartmentUnitFlat,live,residential,400.0,6.71,4.41,0.58,1.42
Seaford,3198,-38.1175585,145.1322312,False,2,4,2,townhouse,live,residential,800.0,1.64,0.85,0.97,2.29
Maribyrnong,3032,-37.7702,144.895306,False,2,4,2,house,live,residential,700.0,5.03,2.8,0.94,1.96
Dunkeld,3294,-37.6523227,142.3483529,False,2,3,1,house,live,residential,550.0,55.0,74.76,1.9,4.05
North Melbourne,3051,-37.7921302,144.9437169,False,2,4,2,house,live,residential,1100.0,2.35,0.91,0.55,1.38
Ascot Vale,3032,-37.77210880000001,144.9179373,False,1,2,1,apartmentUnitFlat,live,residential,430.0,1.83,0.61,1.01,1.86
Werribee,3030,-37.9235523,144.6343866,False,2,4,3,house,live,residential,530.0,5.73,4.12,0.99,1.76
Malvern,3144,-37.8528277,145.0377917,False,1,2,1,apartmentUnitFlat,live,residential,590.0,1.64,0.91,0.68,1.99
Miners Rest,3352,-37.4847883,143.8020143,False,1,3,0,house,live,residential,340.0,10.46,6.88,1.74,3.48
Ballarat Central,3350,-37.5547033,143.8516905,False,1,1,0,apartmentUnitFlat,live,residential,400.0,3.1,1.64,1.72,3.36
Rosebud,3939,-38.3836611,144.9246069,False,2,4,2,house,live,residential,590.0,29.86,30.65,5.53,7.82
Brunswick West,3055,-37.7545548,144.9522229,False,1,1,1,apartmentUnitFlat,live,residential,360.0,2.51,1.06,0.67,1.82
Doncaster East,3109,-37.7797594,145.1700042,False,2,4,2,house,live,residential,750.0,11.14,5.79,1.01,2.15
Maidstone,3012,-37.7861298,144.8692907,False,1,2,1,townhouse,live,residential,590.0,4.32,2.0,0.87,2.46
Warrnambool,3280,-38.3846797,142.4809662,False,1,5,0,townhouse,live,residential,450.0,1.35,0.61,1.06,2.89
Sunbury,3429,-37.5197009,144.6846085,False,1,3,6,acreageSemiRural,live,residential,900.0,8.59,7.21,2.19,4.1
Altona North,3025,-37.8302745,144.8658585,False,2,3,2,townhouse,live,residential,750.0,6.08,3.46,1.48,4.9
Prahran,3181,-37.84879180000001,145.0073853,False,1,3,1,apartmentUnitFlat,live,residential,850.0,1.22,0.67,0.72,1.4
Ripponlea,3185,-37.8785384,144.9974459,False,1,2,1,apartmentUnitFlat,live,residential,595.0,1.61,0.54,0.79,1.56
Rockbank,3335,-37.7420289,144.6552704,False,3,4,2,house,live,residential,615.0,4.12,1.98,2.83,6.16
Balwyn North,3104,-37.7943413,145.1009945,False,1,3,3,house,live,residential,670.0,6.7,3.93,0.37,1.48
Southbank,3006,-37.8258054,144.9639234,False,2,3,1,apartmentUnitFlat,live,residential,950.0,4.08,1.41,0.75,2.08
Mont Albert,3127,-37.8126697,145.1059346,False,2,5,2,house,live,residential,800.0,4.02,1.78,0.9,2.81
Docklands,3008,-37.8234937,144.9416315,False,1,2,1,apartmentUnitFlat,live,residential,680.0,4.34,1.71,1.38,3.84
Melbourne,3000,-37.8183159,144.9624481,False,1,1,0,apartmentUnitFlat,live,residential,535.0,2.59,1.24,0.9,1.98
Carlton,3053,-37.8043194,144.9636086,False,1,1,0,apartmentUnitFlat,live,residential,400.0,2.66,1.1,0.88,1.82
Eskdale,3701,-36.4647709,147.2544804,False,1,3,2,house,live,residential,360.0,53.77,68.79,0.3,0.53
Melbourne,3000,-37.8130438,144.9692553,False,1,2,0,apartmentUnitFlat,live,residential,540.0,2.05,0.76,0.58,1.63
Clarinda,3169,-37.9464071,145.1150182,False,1,3,2,house,live,residential,630.0,4.87,2.83,0.86,1.49
Heathmont,3135,-37.8293454,145.2419228,False,2,3,2,house,live,residential,650.0,2.19,0.61,1.02,2.79
Melbourne,3000,-37.8127358,144.9691262,False,1,2,0,apartmentUnitFlat,live,residential,709.0,2.19,0.78,0.6,1.77
Yarrawonga,3730,-36.0022966,146.024035,False,3,3,2,apartmentUnitFlat,live,residential,550.0,47.28,57.28,1.94,3.8
San Remo,3925,-38.5277533,145.3773855,False,2,4,3,house,live,residential,530.0,73.49,90.9,0.98,3.92
Flemington,3031,-37.7825943,144.9224335,False,1,1,1,apartmentUnitFlat,live,residential,385.0,1.55,0.85,1.09,1.78
Brunswick,3056,-37.7695819,144.9532791,False,2,2,1,apartmentUnitFlat,live,residential,550.0,2.26,1.16,0.27,0.54
Melbourne,3000,-37.8125979,144.9604012,False,1,1,0,studio,live,residential,390.0,1.65,0.67,0.8,1.98
Abbotsford,3067,-37.8111881,145.009661,False,1,1,0,apartmentUnitFlat,live,residential,490.0,3.15,1.65,0.65,1.41
South Melbourne,3205,-37.8303224,144.9466255,False,2,2,0,apartmentUnitFlat,live,residential,750.0,4.48,2.4,0.43,0.72
Mambourin,3024,-37.8957664,144.5912976,False,2,4,2,house,live,residential,480.0,7.31,4.51,2.25,3.78
Berwick,3806,-38.0565792,145.329381,False,2,3,1,house,live,residential,525.0,6.84,3.58,1.68,3.19
Truganina,3029,-37.7568933,144.6904373,False,3,4,1,house,live,residential,570.0,9.6,7.48,5.92,9.02
Craigieburn,3064,-37.5890759,144.9157343,False,2,4,2,townhouse,live,residential,480.0,7.7,4.3,1.82,3.97
Melbourne,3000,-37.8079019,144.9703422,False,2,3,1,apartmentUnitFlat,live,residential,980.0,1.9,0.84,0.54,1.24
Balwyn North,3104,-37.7857405,145.0799533,False,2,4,3,house,live,residential,800.0,10.39,5.66,0.5,1.2
Balwyn North,3104,-37.7857405,145.0799533,False,2,4,3,house,live,residential,800.0,10.39,5.66,0.5,1.2
Flora Hill,3550,-36.7846188,144.2944564,False,3,4,2,townhouse,live,residential,720.0,5.82,2.96,2.02,4.27
Truganina,3029,-37.7612537,144.6966215,False,4,4,2,house,live,residential,680.0,10.63,7.82,7.13,11.88
Yarraville,3013,-37.8167623,144.862529,False,1,3,2,house,live,residential,695.0,4.47,2.39,1.46,2.5
Melbourne,3000,-37.809615,144.9623021,False,1,2,0,apartmentUnitFlat,live,residential,875.0,2.38,0.71,0.92,2.87
Weir Views,3338,-37.7226968,144.563619,False,2,3,2,house,live,residential,430.0,6.12,3.45,2.3,4.11
Aintree,3336,-37.7228493,144.668243,False,2,3,1,townhouse,live,residential,530.0,7.52,3.01,0.24,0.97
Clayton,3168,-37.9220463,145.1270095,False,2,2,1,newApartments,live,residential,730.0,2.48,0.96,0.66,1.69
Highton,3216,-38.1893185,144.306308,False,2,2,1,townhouse,live,residential,560.0,6.17,3.62,1.33,2.03
Thornhill Park,3335,-37.72061670000001,144.6197382,False,2,4,2,house,live,residential,490.0,8.22,3.33,1.86,4.06
Tarneit,3029,-37.8365037,144.6490397,False,2,3,2,house,live,residential,500.0,9.96,5.32,1.86,3.87
Frankston South,3199,-38.1591613,145.1088654,False,3,4,7,house,live,residential,1099.0,10.28,3.53,3.06,7.15
Frankston,3199,-38.1584013,145.1414419,False,1,3,2,house,live,residential,550.0,2.69,1.19,0.8,1.74
Truganina,3029,-37.8380962,144.7267093,False,2,5,2,house,live,residential,675.0,6.13,3.39,0.78,1.88
Metung,3904,-37.89058139999999,147.8526939,False,2,4,3,house,live,residential,520.0,26.46,31.35,0.92,3.54
Newport,3015,-37.845757,144.865309,False,1,2,1,townhouse,live,residential,520.0,4.72,2.81,0.53,1.22
Clayton South,3169,-37.938969,145.1355529,False,1,2,1,apartmentUnitFlat,live,residential,500.0,2.7,1.4,0.42,1.08
Yarraville,3013,-37.8213751,144.8833515,False,1,2,0,house,live,residential,570.0,2.7,1.62,0.66,1.57
West Melbourne,3003,-37.8101364,144.9503935,False,2,2,1,apartmentUnitFlat,live,residential,700.0,2.18,0.93,0.67,1.48
Weir Views,3338,-37.7187087,144.5564735,False,2,3,1,house,live,residential,450.0,5.97,3.0,2.29,4.05
Windsor,3181,-37.8531087,144.9853439,False,1,2,0,house,live,residential,680.0,3.15,0.9,0.72,2.07
Manor Lakes,3024,-37.8660066,144.5766547,False,2,4,2,house,live,residential,515.0,8.49,4.1,0.73,2.31
Benalla,3672,-36.5682602,145.9687686,False,2,5,2,house,live,residential,595.0,9.22,4.34,2.26,4.54
Melbourne,3000,-37.8078362,144.9669868,False,2,2,1,apartmentUnitFlat,live,residential,700.0,1.62,0.63,0.62,1.66
Southbank,3006,-37.824724,144.9631714,False,1,1,0,apartmentUnitFlat,live,residential,490.0,3.63,1.3,0.64,1.62
Glenroy,3046,-37.7016339,144.9101159,False,2,3,1,townhouse,live,residential,600.0,2.77,1.1,0.99,2.3
Mernda,3754,-37.5862639,145.0820457,False,2,4,2,house,live,residential,580.0,7.24,3.59,1.62,3.46
Benalla,3672,-36.5484276,145.9720834,False,1,2,2,house,live,residential,390.0,4.59,1.47,0.78,1.63
Box Hill,3128,-37.8176614,145.1189802,False,2,2,1,apartmentUnitFlat,live,residential,650.0,3.01,1.45,1.02,2.2
Collingwood,3066,-37.8079157,144.985716,False,2,2,1,apartmentUnitFlat,live,residential,830.0,2.69,0.97,0.27,0.91
Fitzroy,3065,-37.7966779,144.979758,False,1,1,1,apartmentUnitFlat,live,residential,600.0,5.96,1.99,0.64,2.52
Murrumbeena,3163,-37.8884491,145.0684785,False,1,2,1,apartmentUnitFlat,live,residential,480.0,2.29,0.58,0.37,1.23
Reservoir,3073,-37.6976977,145.0213676,False,1,2,1,townhouse,live,residential,575.0,2.47,1.28,1.45,2.49
Newtown,3220,-38.1593629,144.3289805,False,2,3,1,house,live,residential,525.0,6.56,3.36,1.73,3.62
Frankston,3199,-38.1588072,145.1356782,False,1,3,1,house,live,residential,550.0,4.12,1.56,1.32,2.93
Mernda,3754,-37.6015973,145.0782884,False,2,4,2,house,live,residential,520.0,5.18,2.67,1.33,3.45
Carlton,3053,-37.8057727,144.9628609,False,1,2,0,apartmentUnitFlat,live,residential,615.0,3.01,1.23,1.01,2.16
Pascoe Vale,3044,-37.7273734,144.9388799,False,2,4,4,house,live,residential,800.0,2.28,1.41,0.57,1.02
Cheltenham,3192,-37.9622511,145.0520606,False,1,2,1,house,live,residential,580.0,2.93,0.81,1.59,5.07
Thomson,3219,-38.1715598,144.3778524,False,2,3,1,house,live,residential,470.0,5.24,2.74,0.86,1.28
Belmont,3216,-38.1795823,144.3507819,False,1,3,1,house,live,residential,455.0,6.03,2.93,1.74,4.02
Mount Clear,3350,-37.603398,143.8670082,False,1,2,1,house,live,residential,300.0,10.0,6.16,0.7,1.27
Goorambat,3725,-36.4588668,146.0129657,False,2,4,8,house,live,residential,950.0,13.08,15.4,13.88,12.48
Mount Eliza,3930,-38.2098867,145.0999327,False,2,3,2,house,live,residential,850.0,10.87,6.45,2.45,6.42
Melbourne,3000,-37.8512141,144.9800934,False,2,2,1,apartmentUnitFlat,live,residential,670.0,3.02,1.45,0.82,1.83
Moonee Ponds,3039,-37.7676724,144.9222797,False,1,2,1,apartmentUnitFlat,live,residential,460.0,1.7,0.52,1.1,3.0
Cranbourne East,3977,-38.0939862,145.2951748,False,3,4,2,house,live,residential,700.0,5.71,2.75,1.68,3.93
Truganina,3029,-37.7645361,144.6956253,False,3,4,2,house,live,residential,530.0,11.6,8.27,6.7,11.03
Dromana,3936,-38.3380985,144.971775,False,1,3,1,townhouse,live,residential,575.0,21.65,22.55,1.61,3.15
Tullamarine,3043,-37.6966769,144.8841942,False,1,1,1,apartmentUnitFlat,live,residential,300.0,10.7,6.23,0.99,3.59
Airport West,3042,-37.7243883,144.8784012,False,1,2,1,apartmentUnitFlat,live,residential,490.0,11.9,8.08,0.38,1.22
Melbourne,3000,-37.820438,144.956558,False,1,2,0,apartmentUnitFlat,live,residential,600.0,3.01,1.3,0.96,2.2
Rippleside,3215,-38.1230892,144.3537714,False,1,2,1,apartmentUnitFlat,live,residential,475.0,0.46,0.13,2.05,4.36
Footscray,3011,-37.7950764,144.9028453,False,1,2,0,apartmentUnitFlat,live,residential,420.0,3.65,1.49,1.03,2.28
Airport West,3042,-37.7264741,144.8816899,False,1,3,1,house,live,residential,505.0,10.74,7.69,0.24,0.97
Southbank,3006,-37.82943119999999,144.9692631,False,2,2,1,apartmentUnitFlat,live,residential,700.0,2.98,1.5,0.61,1.9
Kalkallo,3064,-37.5241949,144.9592191,False,2,4,2,house,live,residential,540.0,6.2,3.73,1.5,2.18
Wollert,3750,-37.6009109,145.0063233,False,2,4,2,house,live,residential,650.0,11.41,8.31,1.22,2.92
Yarraville,3013,-37.8229313,144.8803529,False,2,3,1,house,live,residential,800.0,2.34,1.37,0.8,1.66
